
0.000625 0.923712
0.000646 0.865920
0.000667 0.793311
0.000687 0.706979
0.000708 0.608664
0.000729 0.499998
0.000750 0.382614
0.000771 0.258746
0.000792 0.130565
0.000812 -0.000000
0.000833 -0.130565
0.000854 -0.258746
0.000875 -0.382614
0.000896 -0.499998
0.000917 -0.608664
0.000937 -0.706979
0.000958 -0.793311
0.000979 -0.865920
0.001000 -0.923712
0.001021 -0.965850
0.001042 -0.991347
0.001062 -0.999819
0.001083 -0.991347
0.001104 -0.965850
0.001125 -0.923712
0.001146 -0.865920
0.001167 -0.793311
0.001188 -0.706979
0.001208 -0.608664
0.001229 -0.499998
0.001250 -0.382614
0.001271 -0.258746
0.001292 -0.130565
0.001312 0.000000
0.001333 0.130565
0.001354 0.258746
0.001375 0.382614
0.001396 0.499998
0.001417 0.608664
0.001438 0.706979
0.001458 0.793311
0.001479 0.865920
0.001500 0.923712
0.001521 0.965850
0.001542 0.991347
0.001562 0.999819
0.001583 0.991347
0.001604 0.965850
0.001625 0.923712
0.001646 0.865920
0.001667 0.793311
0.001688 0.706979
0.001708 0.608664
0.001729 0.499998
0.001750 0.382614
0.001771 0.258746
0.001792 0.130565
0.001812 -0.000000
0.001833 -0.130565
0.001854 -0.258746
0.001875 -0.382614
0.001896 -0.499998
0.001917 -0.608664
0.001938 -0.706979
0.001958 -0.793311
0.001979 -0.865920
0.002000 -0.923712
0.002021 -0.965850
0.002042 -0.991347
0.002063 -0.999819
0.002083 -0.991347
0.002104 -0.965850
0.002125 -0.923712
0.002146 -0.865920
0.002167 -0.793311
0.002187 -0.706979
0.002208 -0.608664
0.002229 -0.499998
0.002250 -0.382614
0.002271 -0.258746
0.002292 -0.130565
0.002312 0.000000
0.002333 0.130565
0.002354 0.258746
0.002375 0.382614
0.002396 0.499998
0.002417 0.608664
0.002438 0.706979
0.002458 0.793311
0.002479 0.865920
0.002500 0.923712
0.002521 0.965850
0.002542 0.991347
0.002563 0.999819
0.002583 0.991347
0.002604 0.965850
0.002625 0.923712
0.002646 0.865920
0.002667 0.793311
0.002687 0.706979
0.002708 0.608664
0.002729 0.499998
0.002750 0.382614
0.002771 0.258746
0.002792 0.130565
0.002812 -0.000000
0.002833 -0.130565
0.002854 -0.258746
0.002875 -0.382614
0.002896 -0.499998
0.002917 -0.608664
0.002938 -0.706979
0.002958 -0.793311
0.002979 -0.865920
0.003000 -0.923712
0.003021 -0.965850
0.003042 -0.991347
0.003062 -0.999819
0.003083 -0.991347
0.003104 -0.965850
0.003125 -0.923712
0.003146 -0.865920
0.003167 -0.793311
0.003187 -0.706979
0.003208 -0.608664
0.003229 -0.499998
0.003250 -0.382614
0.003271 -0.258746
0.003292 -0.130565
0.003312 0.000000
0.003333 0.130565
0.003354 0.258746
0.003375 0.382614
0.003396 0.499998
0.003417 0.608664
0.003438 0.706979
0.003458 0.793311
0.003479 0.865920
0.003500 0.923712
0.003521 0.965850
0.003542 0.991347
0.003562 0.999819
0.003583 0.991347
0.003604 0.965850
0.003625 0.923712
0.003646 0.865920
0.003667 0.793311
0.003687 0.706979
0.003708 0.608664
0.003729 0.499998
0.003750 0.382614
0.003771 0.258746
0.003792 0.130565
0.003812 -0.000000
0.003833 -0.130565
0.003854 -0.258746
0.003875 -0.382614
0.003896 -0.499998
0.003917 -0.608664
0.003938 -0.706979
0.003958 -0.793311
0.003979 -0.865920
0.004000 -0.923712
0.004021 -0.965850
0.004042 -0.991347
0.004063 -0.999819
0.004083 -0.991347
0.004104 -0.965850
0.004125 -0.923712
0.004146 -0.865920
0.004167 -0.793311
0.004188 -0.706979
0.004208 -0.608664
0.004229 -0.499998
0.004250 -0.382614
0.004271 -0.258746
0.004292 -0.130565
0.004312 0.000000
0.004333 0.130565
0.004354 0.258746
0.004375 0.382614
0.004396 0.499998
0.004417 0.608664
0.004437 0.706979
0.004458 0.793311
0.004479 0.865920
0.004500 0.923712
0.004521 0.965850
0.004542 0.991347
0.004562 0.999819
0.004583 0.991347
0.004604 0.965850
0.004625 0.923712
0.004646 0.865920
0.004667 0.793311
0.004687 0.706979
0.004708 0.608664
0.004729 0.499998
0.004750 0.382614
0.004771 0.258746
0.004792 0.130565
0.004812 -0.000000
0.004833 -0.130565
0.004854 -0.258746
0.004875 -0.382614
0.004896 -0.499998
0.004917 -0.608664
0.004938 -0.706979
0.004958 -0.793311
0.004979 -0.865920
0.005000 -0.923712
0.005021 -0.965850
0.005042 -0.991347
0.005063 -0.999819
0.005083 -0.991347
0.005104 -0.965850
0.005125 -0.923712
0.005146 -0.865920
0.005167 -0.793311
0.005187 -0.706979
0.005208 -0.608664
0.005229 -0.499998
0.005250 -0.382614
0.005271 -0.258746
0.005292 -0.130565
0.005312 0.000000
0.005333 0.130565
0.005354 0.258746
0.005375 0.382614
0.005396 0.499998
0.005417 0.608664
0.005437 0.706979
0.005458 0.793311
0.005479 0.865920
0.005500 0.923712
0.005521 0.965850
0.005542 0.991347
0.005562 0.999819
0.005583 0.991347
0.005604 0.965850
0.005625 0.923712
0.005646 0.865920
0.005667 0.793311
0.005687 0.706979
0.005708 0.608664
0.005729 0.499998
0.005750 0.382614
0.005771 0.258746
0.005792 0.130565
0.005813 -0.000000
0.005833 -0.130565
0.005854 -0.258746
0.005875 -0.382614
0.005896 -0.499998
0.005917 -0.608664
0.005938 -0.706979
0.005958 -0.793311
0.005979 -0.865920
0.006000 -0.923712
0.006021 -0.965850
